sus_id,DTXSID,usepa_formula,usepa_wikipedia,usepa_wikipedia_url,usepa_Log_Kow_experimental,usepa_Log_Kow_predicted,usepa_solubility_experimental,usepa_solubility_predicted,usepa_Koc_min_experimental,usepa_Koc_max_experimental,usepa_Koc_min_predicted,usepa_Koc_max_predicted,usepa_Life_experimental,usepa_Life_predicted,usepa_BCF_experimental,usepa_BCF_predicted
31772,DTXSID90197438,,,,,,,,,,112.415,112.415,,3.34314,,4.89425
31773,DTXSID30197417,,,,,,,,,,49526.3,49526.3,,5.67309,,57.7314
31774,DTXSID20197446,,,,,,,,,,68.0261,68.0261,,3.09655,,3.62891
31775,DTXSID70197451,,,,,,,,,,191.797,191.797,,3.53132,,2.55271
31776,DTXSID50197454,,,,,,,,,,16.0164,16.0164,,4.13707,,3.29537
31777,DTXSID10197455,,,,,,,,,,44.4403,44.4403,,4.13804,,3.69316
31778,DTXSID0060064,,,,,,,,,,117.71,117.71,,15.1303,,2.89911
31779,DTXSID60197465,,,,,,,,,,27476,27476,,46.234,1047.13,624.597
31780,DTXSID6048672,,,,,,,,,,53.0153,53.0153,,4.32437,,4.53485
31781,DTXSID8048737,,,,,,,,,,734.324,734.324,,3.356,,15.824
31782,DTXSID80862002,,,,,,,,,,94.0948,94.0948,,5.06261,,2.88492
31783,DTXSID40197463,,,,,,,,,,4100.79,4100.79,,13.3363,,25.9898
31785,DTXSID20197486,,,,,,,,,,971.641,971.641,,3.5404,,1504.13
31786,DTXSID80197487,,,,,,,,,,93.689,93.689,,19.3494,,5.59635
31787,DTXSID00197489,,,,,,,,,,106.458,106.458,,3.53258,,8.68337
31788,DTXSID6038823,,,,,,,,,,2077.4,2077.4,,5.71596,,51.1296
31789,DTXSID90197493,,,,,,,,,,77.804,77.804,,3.54558,,4.70221
31790,DTXSID40197483,,,,,,,,,,6826.75,6826.75,,7.50415,,1050.16
31791,DTXSID50197499,,,,,,,,,,1023.57,1023.57,,3.54511,,11.8339
31792,DTXSID40197504,,,,,,,,,,282.376,282.376,,5.75948,,12.6894
31793,DTXSID00197520,,,,,,,,,,69.24,69.24,,5.16478,,11.8771
31794,DTXSID20197507,,,,,,,,,,6727.26,6727.26,,3.54286,,311.824
31795,DTXSID9063619,,,,,,,,,,2661.43,2661.43,,4.07601,,226.672
31796,DTXSID3022039,,,,,,,,,,11953.4,11953.4,,42.1191,,616.271
31797,DTXSID70197512,,,,,,,,,,3110.91,3110.91,,4.453,,33.5065
31798,DTXSID8063620,,,,,,,,,,651.958,651.958,,4.08369,,19.9107
31799,DTXSID1038824,,,,,,,,,,7.38064,7.38064,,4.11728,,1.40626
31800,DTXSID10197531,,,,,,,,,,38.0484,38.0484,,3.67988,,23.9622
31801,DTXSID0060066,,,,,,,,,,1477.23,1477.23,,3.97401,,4568.2
31802,DTXSID30197513,,,,,,,,,,103.75,103.75,,4.52249,,53.5485
31803,DTXSID30197533,,,,,,,,,,154.396,154.396,,3.36081,,11.7872
31804,DTXSID00197545,,,,,,,,,,778.726,778.726,,3.54735,,34.9335
31805,DTXSID20197547,,,,,,,,,,32.4347,32.4347,,3.53607,,1.15761
31806,DTXSID2046250,,,,,,,,,,1337.41,1337.41,,3.35346,,125.939
31807,DTXSID3042687,,,,,,,,,,83502.3,83502.3,,12.4558,,24.5033
31808,DTXSID3073343,,,,,,,,,,236.219,236.219,,5.73543,,1.6013
31809,DTXSID70197552,,,,,,,,,,38.9604,38.9604,,3.54245,,3.86108
31810,DTXSID10197556,,,,,,,,,,5.57018,5.57018,,4.11897,,11.8228
31811,DTXSID90197559,,,,,,,,,,3705.93,3705.93,,17.769,,693.651
31813,DTXSID00197565,,,,,,,,,,158.462,158.462,,3.55889,,16.1602
31814,DTXSID20197567,,,,,,,,,,124.355,124.355,,3.54958,,4.31961
31815,DTXSID9045976,,,,,,,,,,67.3227,67.3227,,4.27218,,1.94547
31816,DTXSID80197583,,,,,,,,,,42.4949,42.4949,,3.54778,,4.32641
31817,DTXSID1041421,,,,,,,,,,283.359,283.359,,5.15229,,5.70364
31818,DTXSID5060067,,,,,,,,,,176.626,176.626,,3.33791,,3.40499
31819,DTXSID3075048,,,,,,,,,,54.6213,54.6213,,3.36389,,20.0666
31820,DTXSID0060068,,,,,,,,,,48.8892,48.8892,,3.52696,,1.97358
31821,DTXSID40197600,,,,,,,,,,125.699,125.699,,4.89895,,2.09378
31822,DTXSID7063633,,,,,,,,,,23.5676,23.5676,,3.53485,,1.50325
31823,DTXSID00197601,,,,,,,,,,59.4211,59.4211,,4.6389,,1.7417
31824,DTXSID90197594,,,,,,,,,,72.29,72.29,,4.90912,,3.3729
31825,DTXSID5060069,,,,,,,,,,61.4309,61.4309,,3.54621,,3.94211
31826,DTXSID9060071,,,,,,,,,,120.979,120.979,,3.0917,,8.36557
31827,DTXSID7022918,,,,,,,,,,14.7981,14.7981,,6.29177,,0.712619
31828,DTXSID9060073,,,,,,,,,,13194.4,13194.4,,65.2713,,130.848
31829,DTXSID20197608,,,,,,,,,,1404.74,1404.74,,5.97157,,24.626
31830,DTXSID2063636,,,,,,,,,,11.2039,11.2039,,6.42873,,7.46345
31831,DTXSID4060074,,,,,,,,,,1902.34,1902.34,,6.50983,,18.9973
31832,DTXSID00197621,,,,,,,,,,72.9584,72.9584,,3.55078,,1.75853
31833,DTXSID60197622,,,,,,,,,,46.8493,46.8493,,3.53539,,5.87211
31834,DTXSID20197623,,,,,,,,,,89.8423,89.8423,,2.93108,,9.59775
31835,DTXSID90197610,,,,,,,,,,430.539,430.539,,7.93042,,7.36347
31836,DTXSID60197627,,,,,,,,,,188.883,188.883,,4.70236,,15.6493
31837,DTXSID40197640,,,,,,,,,,3457.53,3457.53,,3.94982,,78.9862
31838,DTXSID80197644,,,,,,,,,,498.168,498.168,,3.71712,,129.003
31839,DTXSID30197634,,,,,,,,,,1204.71,1204.71,,3.21745,,3.65143
31840,DTXSID50197651,,,,,,,,,,39.8773,39.8773,,4.64008,,4.03942
31841,DTXSID6063640,,,,,,,,,,348.033,348.033,,7.23781,,10.2082
31842,DTXSID9074850,,,,,,,,,,95.3053,95.3053,,8.19302,,3.58085
31843,DTXSID1063641,,,,,,,,,,7257.75,7257.75,,6.05098,,345.759
31844,DTXSID6063642,,,,,,,,,,171.363,171.363,,4.34906,,312.525
31845,DTXSID20197663,,,,,,,,,,11875.8,11875.8,,3.55109,,50.7144
31846,DTXSID80197664,,,,,,,,,,6077.65,6077.65,,3.70596,,49.5229
31847,DTXSID10197672,,,,,,,,,,1131.27,1131.27,,3.36149,,36.3072
31848,DTXSID90197655,,,,,,,,,,3971.9,3971.9,,3.35819,,23.2572
31849,DTXSID50197656,,,,,,,,,,65.2353,65.2353,,3.54276,,2.07164
31850,DTXSID4060076,,,,,,,,,,181.006,181.006,,4.45389,,2.84789
31851,DTXSID9060077,,,,,,,,,,60.7843,60.7843,,3.10459,,5.8601
31852,DTXSID40197660,,,,,,,,,,169.3,169.3,,4.28458,,1.49331
31853,DTXSID9060079,,,,,,,,,,93.9302,93.9302,,3.54775,,5.60884
31854,DTXSID00197661,,,,,,,,,,41.988,41.988,,4.09642,,3.5287
31855,DTXSID3075416,,,,,,,,,,361.211,361.211,,3.1117,,12.3381
31856,DTXSID4074304,,,,,,,,,,2785.33,2785.33,,4.23532,,584.885
31857,DTXSID1063647,,,,,,,,,,17.187,17.187,,4.13287,,0.952951
31858,DTXSID10197697,,,,,,,,,,5129.18,5129.18,,5.54852,,35.9695
31859,DTXSID30197679,,,,,,,,,,156.643,156.643,,4.5437,,16.6427
31860,DTXSID8049412,,,,,,,,,,30.055,30.055,,3.53145,,3.40511
31861,DTXSID40197680,,,,,,,,,,419.779,419.779,,3.53344,,10.76
31862,DTXSID9034155,,,,,,,,,,246.082,246.082,,6.62356,,33.4443
31863,DTXSID20197683,,,,,,,,,,1509.87,1509.87,,70.2292,,55.9029
31864,DTXSID5022221,,,,,,,,,,59.9466,59.9466,,6.48453,,32.5875
31865,DTXSID60197687,,,,,,,,,,285.885,285.885,,14.5114,,29.0063
31866,DTXSID6063648,,,,,,,,,,154.866,154.866,,3.54207,,3.78108
31867,DTXSID20197704,,,,,,,,,,68.5896,68.5896,,3.72068,,3.6455
31868,DTXSID90197716,,,,,,,,,,228.539,228.539,,3.55505,,7.76761
31869,DTXSID50197717,,,,,,,,,,454.095,454.095,,3.55319,,39.0196
31870,DTXSID10197718,,,,,,,,,,80.9696,80.9696,,3.53741,,3.1699
31871,DTXSID80197720,,,,,,,,,,407.926,407.926,,4.48743,,6.43753
31872,DTXSID40197706,,,,,,,,,,42.4809,42.4809,,3.52039,,0.957774
31873,DTXSID00197707,,,,,,,,,,69.703,69.703,,3.52226,,1.2032
31874,DTXSID00197722,,,,,,,,,,103.95,103.95,,3.90021,,6.2739
31875,DTXSID3075418,,,,,,,,,,66.09,66.09,,4.07668,,4.20445
31876,DTXSID00197747,,,,,,,,,,34.6441,34.6441,,6.66324,,4.82405
31877,DTXSID60197748,,,,,,,,,,172529,172529,,100.668,,57.2865
31878,DTXSID90197711,,,,,,,,,,87.773,87.773,,3.45681,,4.32443
31879,DTXSID50197712,,,,,,,,,,314.527,314.527,,3.54555,,24.7663
31880,DTXSID90197751,,,,,,,,,,45.8744,45.8744,,3.64964,,4.10394
31881,DTXSID50197752,,,,,,,,,,217.533,217.533,,4.16398,,13.4705
31882,DTXSID3060083,,,,,,,,,,142.55,142.55,,3.53553,,5.32299
31883,DTXSID10197753,,,,,,,,,,33.6801,33.6801,,3.55715,,2.12199
31884,DTXSID3049413,,,,,,,,,,109.278,109.278,,5.16731,,33.3652
31885,DTXSID30197715,,,,,,,,,,70.7425,70.7425,,7.37567,,3.36478
31887,DTXSID90197756,,,,,,,,,,1702.78,1702.78,,31.3288,,257.005
31888,DTXSID50197757,,,,,,,,,,618.189,618.189,,3.86507,,9.57806
31889,DTXSID8075419,,,,,,,,,,1028.83,1028.83,,7.72018,,10.5607
31890,DTXSID5063651,,,,,,,,,,63.3066,63.3066,,3.54375,,2.90968
31891,DTXSID00197767,,,,,,,,,,57.6701,57.6701,,4.65292,,1.87488
31892,DTXSID60197768,,,,,,,,,,30.7234,30.7234,,4.64294,,1.97655
31893,DTXSID20197769,,,,,,,,,,13710.2,13710.2,,5.8118,,145.75
31894,DTXSID10197778,,,,,,,,,,215.167,215.167,,6.30508,,28.7816
31895,DTXSID8060086,,,,,,,,,,3942.39,3942.39,,146.836,,552.359
31896,DTXSID70197779,,,,,,,,,,52.8449,52.8449,,3.10136,,1.49499
31897,DTXSID3060087,,,,,,,,,,1314.09,1314.09,,3.52423,,755.094
31898,DTXSID6045878,,,,,,,,,,200.609,200.609,,3.5386,,2.54913
31899,DTXSID90197791,,,,,,,,,,3295.04,3295.04,,174.946,,13.4975
31900,DTXSID50197792,,,,,,,,,,5999.36,5999.36,,20.7403,,490.292
31901,DTXSID10197793,,,,,,,,,,166.966,166.966,,3.90335,,16.6377
31902,DTXSID80197785,,,,,,,,,,434.135,434.135,,3.36235,,10.0435
31903,DTXSID50197797,,,,,,,,,,164935,164935,,41.0023,,89.5732
31904,DTXSID20197800,,,,,,,,,,15.5322,15.5322,,4.61787,,2.92737
31905,DTXSID60197824,,,,,,,,,,78.6051,78.6051,,3.53252,,1.05781
31906,DTXSID20197825,,,,,,,,,,1508.25,1508.25,,3.50661,,36.7354
31907,DTXSID00197828,,,,,,,,,,20854.3,20854.3,,13.297,,32.6562
31908,DTXSID60197829,,,,,,,,,,1001.99,1001.99,,3.53918,,4.25391
31909,DTXSID20197840,,,,,,,,,,456.371,456.371,,5.49858,,263.304
31910,DTXSID00197848,,,,,,,,,,91.6133,91.6133,,4.29245,,4.73868
31911,DTXSID3023001,,,,,,,,,,103816,103816,,94.9575,,389.759
31912,DTXSID10197854,,,,,,,,,,1572.33,1572.33,,4.05924,,71.0855
31914,DTXSID90343418,,,,,,,,,,97.2861,97.2861,,3.51306,,2.84983
31915,DTXSID10197915,,,,,,,,,,66.368,66.368,,3.53663,,16.2875
31916,DTXSID40197928,,,,,,,,,,8064.09,8064.09,,7.49868,,2327.46
31917,DTXSID50197934,,,,,,,,,,499.46,499.46,,3.53867,,5.07465
31918,DTXSID60197920,,,,,,,,,,48.809,48.809,,9.52541,,9.8412
31919,DTXSID2022040,,,,,,,,,,605.675,605.675,,4.9936,,10.3547
31920,DTXSID50197939,,,,,,,,,,2721.72,2721.72,,5.35033,,60.2408
31921,DTXSID2068501,,,,,,,,,,1504.83,1504.83,,12.693,,69.4762
31922,DTXSID0063658,,,,,,,,,,1581.04,1581.04,,5.0002,,64.8234
31923,DTXSID2060090,,,,,,,,,,106.512,106.512,,3.5577,,10.4559
31924,DTXSID40197923,,,,,,,,,,81.8285,81.8285,,11.8121,,1.44576
31925,DTXSID7068502,,,,,,,,,,53.26,53.26,,13.1206,,1.54294
31926,DTXSID2068503,,,,,,,,,,54.6285,54.6285,,3.55227,,5.52759
31927,DTXSID0057752,,,,,,,,,,2542.72,2542.72,,3.86982,,340.97
31928,DTXSID90197953,,,,,,,,,,41.8332,41.8332,,4.13107,,11.1944
31929,DTXSID50197954,,,,,,,,,,109.155,109.155,,3.52473,,5.36785
31930,DTXSID7068504,,,,,,,,,,197989,197989,,89.7801,,464.376
31931,DTXSID70197956,,,,,,,,,,85844.3,85844.3,,255.43,,14.6197
31932,DTXSID7060091,,,,,,,,,,16.6495,16.6495,,4.26353,,1.3085
31933,DTXSID50197959,,,,,,,,,,19.063,19.063,,3.54641,,1.55868
31934,DTXSID2068505,,,,,,,,,,51.0531,51.0531,,4.64649,,5.53658
31935,DTXSID7043875,,,,,,,,,,42.1749,42.1749,,3.5374,,1.15168
31936,DTXSID2060092,,,,,,,,,,77.4064,77.4064,,3.1023,,7.39013
31937,DTXSID7060093,,,,,,,,,,77.422,77.422,,7.70584,,8.64668
31938,DTXSID5057753,,,,,,,,,,26477.7,26477.7,,14.0824,,7.7963
31939,DTXSID2060094,,,,,,,,,,1713.93,1713.93,,5.4375,,11.7388
31940,DTXSID7068506,,,,,,,,,,2148.09,2148.09,,4.66319,,147.793
31941,DTXSID10197975,,,,,,,,,,875.35,875.35,,4.42087,,14.7318
31942,DTXSID60197980,,,,,,,,,,4.06045,4.06045,,3.54477,,0.908575
31943,DTXSID00197989,,,,,,,,,,137.461,137.461,,3.32659,,7.62472
31944,DTXSID40197983,,,,,,,,,,40.2982,40.2982,,4.61273,,1.28442
31945,DTXSID10197990,,,,,,,,,,34.299,34.299,,3.67015,,3.16163
31946,DTXSID7060095,,,,,,,,,,14.2049,14.2049,,4.13873,,1.8364
31947,DTXSID90197993,,,,,,,,,,181.983,181.983,,2.94462,,14.8841
31948,DTXSID30198000,,,,,,,,,,4717.75,4717.75,,4.08088,,275.181
31949,DTXSID90198001,,,,,,,,,,111.727,111.727,,12.1695,,12.6249
31950,DTXSID7022041,,,,,,,,,,203.455,203.455,,8.10793,,8.10005
31951,DTXSID1068512,,,,,,,,,,183.2,183.2,,3.72642,,92.0456
31952,DTXSID50198007,,,,,,,,,,1438.54,1438.54,,4.4758,,8.14307
31954,DTXSID80198010,,,,,,,,,,78.9817,78.9817,,3.53822,,2.53204
31955,DTXSID60198018,,,,,,,,,,1330.1,1330.1,,3.56346,,88.9547
31956,DTXSID30198020,,,,,,,,,,78.1308,78.1308,,94.5989,,2.3336
31957,DTXSID10198023,,,,,,,,,,64.8572,64.8572,,34.7176,,7.63154
31958,DTXSID10198028,,,,,,,,,,84.4693,84.4693,,3.54138,,2.68858
31959,DTXSID60198013,,,,,,,,,,528.64,528.64,,8.55101,,30.7025
31960,DTXSID2060096,,,,,,,,,,68.8628,68.8628,,3.53385,,2.04776
31961,DTXSID00198032,,,,,,,,,,47.8719,47.8719,,4.29002,,6.85558
31962,DTXSID1068518,,,,,,,,,,2265.65,2265.65,,3.53456,,609.37
31963,DTXSID6068519,,,,,,,,,,1345.38,1345.38,,3.53601,,466.084
31964,DTXSID5068520,,,,,,,,,,490.888,490.888,,3.50082,,249.405
31965,DTXSID5068522,,,,,,,,,,389.56,389.56,,3.54839,,198.784
31966,DTXSID40198036,,,,,,,,,,60.6598,60.6598,,5.29527,,9.83276
31967,DTXSID00198037,,,,,,,,,,928.022,928.022,,36.1879,,59.9944
31968,DTXSID20198039,,,,,,,,,,85174.8,85174.8,,331.284,,34.8346
31969,DTXSID10198048,,,,,,,,,,75.0265,75.0265,,4.46677,,3.97956
31970,DTXSID4063662,,,,,,,,,,404.351,404.351,,4.29036,,11.3207
31971,DTXSID9063663,,,,,,,,,,74.5877,74.5877,,3.47587,,39.1679
31972,DTXSID30198101,,,,,,,,,,117492,117492,,71.2411,,23.0431
31973,DTXSID60198114,,,,,,,,,,50.1485,50.1485,,4.90071,,6.99658
31974,DTXSID50198123,,,,,,,,,,3978.29,3978.29,,3.36075,,19.5212
31975,DTXSID80198075,,,,,,,,,,19.5042,19.5042,,27.5112,,1.66771
31976,DTXSID2060098,,,,,,,,,,36.0011,36.0011,,4.06485,,10.9876
31977,DTXSID80198131,,,,,,,,,,103.371,103.371,,3.54844,,4.15619
31978,DTXSID60198078,,,,,,,,,,161.54,161.54,,4.27273,,3.11661
31979,DTXSID9063667,,,,,,,,,,57.527,57.527,,4.28464,,0.94279
31980,DTXSID80198136,,,,,,,,,,90118.4,90118.4,,346.903,,23.4858
31981,DTXSID4060101,,,,,,,,,,48.5659,48.5659,,4.08416,,4.2694
31982,DTXSID90198142,,,,,,,,,,163.407,163.407,,4.44593,,0.832151
31983,DTXSID50198143,,,,,,,,,,47.5596,47.5596,,3.11539,,2.80985
31984,DTXSID60198159,,,,,,,,,,758.905,758.905,,5.70487,,18.2622
31985,DTXSID10198144,,,,,,,,,,57.8133,57.8133,,4.07921,,3.1223
31986,DTXSID4060103,,,,,,,,,,97.1637,97.1637,,3.5375,,2.19417
31988,DTXSID80198151,,,,,,,,,,44.9419,44.9419,,4.09587,,3.80848
31989,DTXSID40198152,,,,,,,,,,2300.14,2300.14,,4.34594,,304.128
31990,DTXSID00198178,,,,,,,,,,5.90037,5.90037,,4.8955,,2.09731
31991,DTXSID60198179,,,,,,,,,,127.015,127.015,,3.52685,,14.0337
31992,DTXSID10198184,,,,,,,,,,184.823,184.823,,3.09257,,14.2847
31993,DTXSID70198185,,,,,,,,,,50.0003,50.0003,,4.30184,,1.01156
31994,DTXSID30198186,,,,,,,,,,71.6539,71.6539,,3.53737,,0.667476
31995,DTXSID2022044,,,,,,,,,,29.3314,29.3314,,4.46157,,3.59001
31996,DTXSID0025812,,,,,,,,,,1404.77,1404.77,,4.26965,,29.5016
31997,DTXSID00198173,,,,,,,,,,1207.46,1207.46,,4.62387,,42.1751
31998,DTXSID4060105,,,,,,,,,,33.8366,33.8366,,4.06183,,1.98258
31999,DTXSID9060106,,,,,,,,,,225.346,225.346,,4.45011,,18.612
32000,DTXSID3063675,,,,,,,,,,70.6984,70.6984,,34.6088,,7.79999
32001,DTXSID2075425,,,,,,,,,,83.1638,83.1638,,3.54396,,12.8151
32002,DTXSID10198200,,,,,,,,,,271.758,271.758,,5.08628,,56.1654
32003,DTXSID50198204,,,,,,,,,,1034.26,1034.26,,5.06974,,55.9443
32004,DTXSID7075426,,,,,,,,,,802.246,802.246,,3.81014,,7.36458
32005,DTXSID10198205,,,,,,,,,,119.022,119.022,,3.09256,,5.3972
32006,DTXSID4060109,,,,,,,,,,1049.3,1049.3,,6.92455,,760.842
32007,DTXSID70198226,,,,,,,,,,61.8814,61.8814,,4.13714,,1.29131
32008,DTXSID30198227,,,,,,,,,,24.3338,24.3338,,4.42206,,0.912755
32009,DTXSID90198228,,,,,,,,,,25.6221,25.6221,,3.83292,,33.4364
32010,DTXSID50198229,,,,,,,,,,50.0009,50.0009,,3.53606,,17.5771
32011,DTXSID60198230,,,,,,,,,,45.2806,45.2806,,4.29283,,3.22498
32012,DTXSID20198231,,,,,,,,,,132.421,132.421,,5.1311,,1.32754
32013,DTXSID3063679,,,,,,,,,,961.386,961.386,,15.5684,,31.2041
32014,DTXSID3060112,,,,,,,,,,810.66,810.66,,4.90098,,10.8821
32015,DTXSID90198243,,,,,,,,,,70.3805,70.3805,,3.53319,,5.78641
32016,DTXSID70198246,,,,,,,,,,120.338,120.338,,4.64629,,5.54288
32017,DTXSID8060113,,,,,,,,,,108.355,108.355,,6.67853,,7.60726
32018,DTXSID7063681,,,,,,,,,,2306.38,2306.38,,5.65791,,75.0186
32019,DTXSID3060114,,,,,,,,,,67.7311,67.7311,,6.93217,,14.5558
32020,DTXSID40198238,,,,,,,,,,35.9186,35.9186,,7.48256,,1.61078
32021,DTXSID60198250,,,,,,,,,,244.89,244.89,,3.86002,,68.8277
32022,DTXSID7022045,,,,,,,,,,167.823,167.823,,4.45707,,42.675
32023,DTXSID20198251,,,,,,,,,,78.0574,78.0574,,8.30683,,25.8458
32024,DTXSID5020782,,,,,,,,,,3244.88,3244.88,,5.26324,,17.6654
32025,DTXSID00198254,,,,,,,,,,10117,10117,,7.07155,,204.795
32026,DTXSID40198273,,,,,,,,,,78573.8,78573.8,,7.54925,,34.0527
32027,DTXSID00198274,,,,,,,,,,194598,194598,,5.86954,,483.016
32028,DTXSID50198269,,,,,,,,,,6.98835,6.98835,,4.61153,,1.47769
32029,DTXSID60198270,,,,,,,,,,28.6755,28.6755,,5.22285,,1.19528
32030,DTXSID20198276,,,,,,,,,,4940.87,4940.87,,5.2672,,343.676
32031,DTXSID80198277,,,,,,,,,,1961.28,1961.28,,4.00911,,116.765
32032,DTXSID40198278,,,,,,,,,,619.406,619.406,,6.5991,,181.372
32033,DTXSID00198279,,,,,,,,,,612.523,612.523,,3.55534,,68.2495
32034,DTXSID10198280,,,,,,,,,,26760,26760,,5.34484,,15003.8
32035,DTXSID9068538,,,,,,,,,,76054,76054,,60.6443,,209.689
32036,DTXSID3068540,,,,,,,,,,40138.3,40138.3,,110.288,,270.06
32037,DTXSID8060115,,,,,,,,,,10.0108,10.0108,,6.11435,,2.59119
32038,DTXSID2063684,,,,,,,,,,328.822,328.822,,3.73085,,765.093
32039,DTXSID8068543,,,,,,,,,,330.299,330.299,,4.03548,,135.878
32040,DTXSID30198303,,,,,,,,,,433.46,433.46,,3.19625,,331.267
32041,DTXSID40198410,,,,,,,,,,51.0828,51.0828,,3.55225,,2.60824
32042,DTXSID60198412,,,,,,,,,,245.217,245.217,,5.7886,,3.95317
32043,DTXSID70198408,,,,,,,,,,170.723,170.723,,4.22662,,22.3058
32044,DTXSID7060120,,,,,,,,,,60.9594,60.9594,,7.98322,,20.3612
32045,DTXSID50198305,,,,,,,,,,10.0587,10.0587,,4.48699,,2.40571
32046,DTXSID00198431,,,,,,,,,,2034.32,2034.32,,4.30419,,61.0467
32047,DTXSID60198432,,,,,,,,,,1268.64,1268.64,,5.30868,331.131,436.984
32048,DTXSID3068544,,,,,,,,,,89.5588,89.5588,,3.54176,,7.50332
32049,DTXSID3068546,,,,,,,,,,98920.4,98920.4,,97.2178,,2712.7
32050,DTXSID8068547,,,,,,,,,,119.886,119.886,,6.19069,,4.03503
32051,DTXSID00198436,,,,,,,,,,59.3689,59.3689,,4.48739,,9.15149
32052,DTXSID90198309,,,,,,,,,,4.19158,4.19158,,4.45453,,1.802
32053,DTXSID2060121,,,,,,,,,,10.722,10.722,,3.56621,,0.961784
32054,DTXSID8074578,,,,,,,,,,79.3399,79.3399,,3.4982,,29.8787
32055,DTXSID40198455,,,,,,,,,,85.5194,85.5194,,3.34211,,3.71367
32056,DTXSID8048527,,,,,,,,,,816.598,816.598,,7.62012,5.01187,5.75485
32057,DTXSID7060122,,,,,,,,,,7.23048,7.23048,,3.55108,,1.79336
32058,DTXSID7074292,,,,,,,,,,23.0413,23.0413,,4.79638,,1.78055
32059,DTXSID2060123,,,,,,,,,,124.321,124.321,,4.15844,,10.9918
32060,DTXSID2063686,,,,,,,,,,29.1464,29.1464,,3.53748,,3.82045
32061,DTXSID70198463,,,,,,,,,,191.972,191.972,,3.54966,,8.87844
32062,DTXSID7063687,,,,,,,,,,44.0392,44.0392,,9.34822,,6.28168
32063,DTXSID9075329,,,,,,,,,,340.349,340.349,,3.43823,,5.76471
32064,DTXSID90198480,,,,,,,,,,1008.4,1008.4,,4.39025,,404.264
32065,DTXSID40198490,,,,,,,,,,15.9462,15.9462,,4.61525,,3.18571
32066,DTXSID80198494,,,,,,,,,,29891.5,29891.5,,44.8688,,492.493
32067,DTXSID50198507,,,,,,,,,,773.187,773.187,,38.1036,,8.73849
32068,DTXSID1020982,,,,,,,,,,14.3646,14.3646,,4.47994,,4.20479
32069,DTXSID1063691,,,,,,,,,,76.0873,76.0873,,3.52,,14.1059
32070,DTXSID80198510,,,,,,,,,,22.4409,22.4409,,5.4726,,2.21786
32071,DTXSID40198516,,,,,,,,,,297.563,297.563,,35.4124,,5.97769
32072,DTXSID50198542,,,,,,,,,,64.9638,64.9638,,4.97726,,2.87005
32073,DTXSID30198545,,,,,,,,,,2601.47,2601.47,,7.71911,,19.8502
32075,DTXSID60198578,,,,,,,,,,181.787,181.787,,2.94368,,15.988
32076,DTXSID7068554,,,,,,,,,,2350.93,2350.93,,5.6882,,9.99308
32077,DTXSID60198518,,,,,,,,,,41.477,41.477,,4.29022,,1.59718
32078,DTXSID2068555,,,,,,,,,,104.769,104.769,,4.86715,,10.1148
32079,DTXSID1060130,,,,,,,,,,8.38691,8.38691,,23.0142,,1.72464
32080,DTXSID3052141,,,,,,,,,,8.71791,8.71791,,4.45178,,1.90494
32081,DTXSID20198594,,,,,,,,,,30.1217,30.1217,,4.62501,,2.73718
32082,DTXSID8048575,,,,,,,,,,11454.5,11454.5,,201.12,,5.27067
32083,DTXSID1060132,,,,,,,,,,57.1423,57.1423,,4.29185,,6.1537
32084,DTXSID30198606,,,,,,,,,,24.9039,24.9039,,4.13837,,2.04842
32085,DTXSID20198630,,,,,,,,,,27.8377,27.8377,,4.2664,,13.0694
32086,DTXSID80198631,,,,,,,,,,331.995,331.995,,4.78189,,18.3338
32087,DTXSID40198632,,,,,,,,,,173.85,173.85,,3.1075,,20.9433
32088,DTXSID60198619,,,,,,,,,,376.528,376.528,,5.74901,,7.64952
32089,DTXSID50198643,,,,,,,,,,41.3843,41.3843,,4.93594,,2.78103
32091,DTXSID3023504,,,,,,,,,,100798,100798,,107.575,,23.8194
32092,DTXSID7068558,,,,,,,,,,422.571,422.571,,3.5095,,411.867
32093,DTXSID2068559,,,,,,,,,,1078.41,1078.41,,3.52867,,309.977
32094,DTXSID1068560,,,,,,,,,,4855.31,4855.31,,3.54948,,764.13
32095,DTXSID6068561,,,,,,,,,,81.6052,81.6052,,4.15173,,16.2719
32096,DTXSID30198661,,,,,,,,,,280.201,280.201,,3.705,,7.84769
32097,DTXSID1068562,,,,,,,,,,1728.2,1728.2,,3.64335,,178.642
32098,DTXSID70198665,,,,,,,,,,61.6967,61.6967,,3.85113,,4.19025
32099,DTXSID00198673,,,,,,,,,,46485.3,46485.3,,161.439,,12.1356
32100,DTXSID80198676,,,,,,,,,,180.163,180.163,,4.47058,,8.54614
32101,DTXSID40198677,,,,,,,,,,107.643,107.643,,3.54115,,5.67827
32102,DTXSID1068564,,,,,,,,,,131.484,131.484,,4.66649,,12.177
32103,DTXSID60198679,,,,,,,,,,507329,507329,,315.014,,690.866
32104,DTXSID70198680,,,,,,,,,,1494.49,1494.49,,3.71975,,406.105
32105,DTXSID8075049,,,,,,,,,,10208.8,10208.8,,120.144,,131.165
32106,DTXSID90198682,,,,,,,,,,1328.01,1328.01,,5.47827,,766.104
32107,DTXSID1068566,,,,,,,,,,75.9265,75.9265,,4.93656,,17.697
32108,DTXSID6068567,,,,,,,,,,210.532,210.532,,3.33553,,29.81
