sus_id,categories
1732,manufacturing:electronics
1732,manufacturing:electronics:computer
1732,manufacturing:equipment
1732,manufacturing:export
1732,manufacturing:fertilizer
1732,manufacturing:food
1732,manufacturing:furniture
1732,manufacturing:ink
1732,manufacturing:leather
1732,manufacturing:leather:apparel:bags
1732,manufacturing:leather:impregnation
1732,manufacturing:machines
1732,manufacturing:machines:agricultural
1732,manufacturing:machines:electrical
1732,manufacturing:machines:forestry
1732,manufacturing:metals
1732,manufacturing:minerals
1732,manufacturing:oil
1732,manufacturing:packing:plastics
1732,manufacturing:paint
1732,manufacturing:paper
1732,manufacturing:pesticide
1732,manufacturing:photographic
1732,manufacturing:plastics
1732,manufacturing:radio
1732,manufacturing:raw_material
1732,manufacturing:rubber
1732,manufacturing:TV
1732,paint
1732,paint:automotive_care
1732,paint:flooring
1732,paint:furniture
1732,paint:hardener
1732,paint:pesticide:impregnation
1732,paint:volatile_organic
1732,personal_care:sexual_wellness:toys:detected
1732,pesticide
1732,pesticide:animal:inert_ingredient
1732,pesticide:biocide:non_agricultural
1732,pesticide:consumer_use
1732,pesticide:food_additive
1732,pesticide:fungicide
1732,pesticide:inert_ingredient
1732,pesticide:preservatives
1732,pesticide_ACToRUseDB
1732,photographic
1732,plastics:hardener
1732,printing
1732,printing:colorant
1732,printing:handheld
1732,printing:ink
1732,printing:ink:organic
1732,process_regulator
1732,propellant:spray
1732,raw_material
1732,raw_material:plastics
1732,resource_extraction:gas
1732,resource_extraction:oil
1732,softener
1732,solvent
1732,solvent:consumer_use
1732,surface_treatment
1732,surface_treatment:metals
1732,surface_treatment:paper
1732,textile
1732,textile:furniture:chairs
1732,tools:personal_care:dental:toothbrush:detected
1732,toys:child_use:detected
1732,toys:detected
1732,toys:fragrance:child_use:detected
1732,toys:lawn_garden
1732,water_treatment
1732,writing
1732,writing:ink
5214,drug
5214,drug_ACToRUseDB
8007,building_material
8007,child_use:detected
8007,cleaning_washing
8007,colorant
8007,colorant_ACToRUseDB
8007,consumer_use_ACToRUseDB
8007,drinking_water_contaminant:pesticide:detected
8007,extermination:consumer_use
8007,filler
8007,fluid_property_modulator
8007,industrial_manufacturing_ACToRUseDB
8007,lubricant
8007,manufacturing:chemical
8007,manufacturing:drug:solvent
8007,manufacturing:minerals
8007,paint
8007,personal_care:cosmetics:deodorant
8007,pesticide
8007,pesticide:consumer_use
8007,pesticide:inert_ingredient
8007,pesticide_ACToRUseDB
8007,solvent
8259,automotive
8259,building_material:glass:colorant:detected
8259,colorant_ACToRUseDB
8259,consumer_use_ACToRUseDB
8259,electronics:detected
8259,industrial_manufacturing_ACToRUseDB
8259,personal_care:cosmetics:prohibited_ASEAN
8259,textile:consumer_use:detected
2142,automotive
2142,building_construction:brick
2142,building_construction:insulation
2142,building_material:filler
2142,building_material:insulation
2142,cleaning_washing
2142,construction
2142,drug:inactive_ingredient
2142,filler
2142,food_additive
2142,food_additive_ACToRUseDB
2142,food_contact
2142,heat_transferring
2142,industrial_manufacturing_ACToRUseDB
2142,pesticide
2142,pesticide:inert_ingredient
4126,chemical:laboratory
4126,consumer_use
4126,consumer_use_ACToRUseDB
4126,drinking_water_contaminant:pesticide:detected
4126,drug
4126,drug_ACToRUseDB
4126,electronics:detected
4126,food_additive
4126,food_contact
4126,food_residue
4126,fragrance:consumer_use
4126,fragrance_ACToRUseDB
4126,industrial_manufacturing_ACToRUseDB
4126,manufacturing:chemical
4126,manufacturing:drug:solvent
4126,manufacturing:electronics:computer
4126,manufacturing:oil
4126,manufacturing:plastics
4126,manufacturing:raw_material
4126,personal_care:cosmetics:prohibited_ASEAN
4126,pesticide
4126,pesticide:inert_ingredient
4126,pesticide_ACToRUseDB
4126,petrochemical_ACToRUseDB
4126,plastics
4126,rubber
4126,solvent
33466,drug
33466,drug:dea_abuse_concern
33466,drug_ACToRUseDB
10167,drug
10167,drug_ACToRUseDB
7523,antimicrobial_ACToRUseDB
7523,cleaning_washing
7523,construction
7523,fluid_property_modulator
7523,industrial_manufacturing_ACToRUseDB
7523,inert_ACToRUseDB
7523,manufacturing:chemical
7523,manufacturing:textile
7523,paint
7523,personal_care:cosmetics:prohibited_ASEAN
7523,pesticide
7523,pesticide:antimicrobial
7523,pesticide:antimicrobial:active_ingredient
7523,pesticide:biocide:active_ingredient
7523,pesticide:inert_ingredient
7523,pesticide_ACToRUseDB
7523,surface_treatment
33496,drug
33496,drug_ACToRUseDB
5138,adhesive
5138,agricultural
5138,agricultural:animal
5138,agricultural:crop
5138,automotive
5138,building_construction
5138,building_construction:brick
5138,building_material
5138,building_material:filler
5138,building_material:insulation
5138,catalyst
5138,chemical:laboratory
5138,cleaning_washing
5138,colorant
5138,construction
5138,consumer_use:detected
5138,consumer_use_ACToRUseDB
5138,drug
5138,drug_ACToRUseDB
5138,electronics
5138,filler
5138,fixative
5138,fluid_property_modulator
5138,food_contact
5138,hunting
5138,impregnation
5138,impregnation:leather
5138,impregnation:paper
5138,impregnation:textile
5138,impregnation:wood
5138,industrial_fluid
5138,industrial_manufacturing_ACToRUseDB
5138,manufacturing:agrochemical
5138,manufacturing:apparel
5138,manufacturing:chemical
5138,manufacturing:drug
5138,manufacturing:drug:solvent
5138,manufacturing:export
5138,manufacturing:fertilizer
5138,manufacturing:fur
5138,manufacturing:machines
5138,manufacturing:machines:beverage
5138,manufacturing:machines:cigarettes
5138,manufacturing:machines:food
5138,manufacturing:metals
5138,manufacturing:paper
5138,manufacturing:pesticide
5138,manufacturing:photographic
5138,manufacturing:plastics
5138,manufacturing:raw_material
5138,manufacturing:rubber
5138,manufacturing:textile
5138,paint
5138,paint:pesticide:impregnation
5138,personal_care:cosmetics:prohibited_ASEAN
5138,pesticide
5138,pesticide:food_additive
5138,pesticide:inert_ingredient
5138,pesticide:preservatives
5138,photographic
5138,process_regulator
5138,resource_extraction:gas
5138,resource_extraction:oil
5138,solvent
5138,toys:child_use:detected
5138,toys:decor:detected
5138,toys:detected
5138,water_treatment
7838,beverage:food_service
7838,cleaning_washing
7838,cleaning_washing:detergent
7838,consumer_use:detected
7838,consumer_use_ACToRUseDB
7838,facility:food_production
7838,facility:food_service
7838,fluid_property_modulator
7838,food_service
7838,fragrance:consumer_use
7838,fragrance_ACToRUseDB
7838,industrial:cleaning_washing
7838,industrial_manufacturing_ACToRUseDB
7838,inert_ACToRUseDB
7838,manufacturing
7838,manufacturing:beverage
7838,manufacturing:beverage:alcohol:beer
7838,manufacturing:chemical
7838,manufacturing:food
7838,manufacturing:machines
7838,manufacturing:machines:medical
7838,manufacturing:metals
7838,manufacturing:raw_material
7838,personal_care:cosmetics:prohibited_ASEAN
7838,pesticide:inert_ingredient
7838,propellant:spray
7838,softener
7838,solvent
7838,stabilizer
7838,surface_treatment:metals
7838,water_treatment
7433,adhesive
7433,industrial_manufacturing_ACToRUseDB
7433,manufacturing:chemical
7433,manufacturing:raw_material
7433,personal_care:cosmetics:prohibited_ASEAN
8630,drinking_water_contaminant:drug:detected
8630,drug
8630,drug:dea_abuse_concern
8630,drug:discontinued
8630,drug:diuretic
8630,drug:sodium_potassium_chloride_symporter_inhibitor
8630,drug_ACToRUseDB
8630,human_metabolite
8630,industrial_manufacturing_ACToRUseDB
8630,manufacturing:chemical
8630,manufacturing:drug
8630,pesticide:active_ingredient
33791,drug
33791,drug_ACToRUseDB
33791,personal_care:cosmetics:prohibited_ASEAN
9113,antimicrobial_ACToRUseDB
9113,chemical:laboratory
9113,drug
9113,drug:antibiotic
9113,drug:antiinfective
9113,drug:discontinued
9113,drug_ACToRUseDB
9113,food_residue
9113,industrial_manufacturing_ACToRUseDB
9113,personal_care:cosmetics:prohibited_ASEAN
9113,pesticide
9113,pesticide:active_ingredient
9113,pesticide:biocide:active_ingredient
9113,pesticide_ACToRUseDB
6016,absorbent
6016,adhesive
6016,adsorbent
6016,agricultural
6016,agricultural:animal
6016,agricultural:consumer_use
6016,agricultural:crop
6016,antifouling
6016,arts_crafts:child_use:detected
6016,automotive
6016,automotive_care
6016,binding
6016,bleaching
6016,building_construction
6016,building_construction:boats
6016,building_material
6016,chemical:laboratory
6016,child_use
6016,cleaning_washing
6016,cleaning_washing:laundry:consumer_use
6016,colorant
6016,colorant_ACToRUseDB
6016,construction
6016,consumer_use
6016,consumer_use_ACToRUseDB
6016,drinking_water:food_contact:plastics
6016,drug
6016,drug_ACToRUseDB
6016,facility:photographic
6016,fertilizer
6016,filler
6016,fishing
6016,flame_extinguishing
6016,flame_retardant
6016,fluid_property_modulator
6016,food_additive
6016,food_contact
6016,food_contact:plastics
6016,forestry
6016,fuel
6016,hardener
6016,hunting
6016,industrial:adhesive
6016,industrial:adhesive:powder
6016,industrial:cleaning_washing
6016,industrial_fluid
6016,industrial_manufacturing_ACToRUseDB
6016,inert_ACToRUseDB
6016,lubricant
6016,manufacturing:adhesive
6016,manufacturing:automotive
6016,manufacturing:building_material:wood
6016,manufacturing:chemical
6016,manufacturing:drug
6016,manufacturing:electrical
6016,manufacturing:export
6016,manufacturing:food
6016,manufacturing:furniture
6016,manufacturing:machines
6016,manufacturing:metals
6016,manufacturing:minerals
6016,manufacturing:oil
6016,manufacturing:paper
6016,manufacturing:plastics
6016,manufacturing:raw_material
6016,manufacturing:rubber
6016,manufacturing:textile
6016,paint
6016,paint:water_based
6016,personal_care:cosmetics:preservatives
6016,personal_care_ACToRUseDB
6016,pesticide
6016,pesticide:active_ingredient
6016,pesticide:biocide:active_ingredient
6016,pesticide:biocide:non_agricultural
6016,pesticide:food_additive
6016,pesticide:inert_ingredient
6016,pesticide:preservatives
6016,pesticide_ACToRUseDB
6016,photographic
6016,plastics
6016,process_regulator
6016,raw_material
6016,raw_material:rubber
6016,resource_extraction:gas
6016,resource_extraction:oil
6016,rubber
6016,rubber_processing
6016,surface_treatment
6016,surface_treatment:metals
6016,textile:colorant:consumer_use:detected
6016,toys:child_use:detected
6016,water_treatment
6016,welding_soldering
22666,personal_care:cosmetics:prohibited_ASEAN
1435,drug
1435,drug_ACToRUseDB
34037,drug
34037,drug_ACToRUseDB
216,drug
216,drug:analgesic
216,drug:antiinflammatory
216,drug:antiinflammatory:nonsteroidal
216,drug:antipyretic
216,drug:cyclooxygenase_inhibitor
216,drug:discontinued
216,drug_ACToRUseDB
216,industrial_manufacturing_ACToRUseDB
216,manufacturing:chemical
216,manufacturing:drug
216,pesticide:active_ingredient
31340,human_metabolite
10262,adhesive
10262,adhesive:hardener
10262,antiwrinkle
10262,apparel
10262,automotive_care
10262,binding
10262,building_construction
10262,building_construction:brick
10262,building_material
10262,building_material:filler
10262,building_material:flooring
10262,building_material:insulation
10262,building_material:paving
10262,building_material:walls
10262,building_material:wood
10262,casting_agent
10262,chemical:laboratory
10262,child_use:detected
10262,colorant
10262,construction
10262,consumer_use
10262,consumer_use_ACToRUseDB
10262,drinking_water:food_contact:plastics
10262,electrical:insulation
10262,filler
10262,flame_retardant
10262,food_contact
10262,food_contact:plastics
10262,food_residue
10262,furniture
10262,furniture:wood
10262,industrial:colorant
10262,industrial_manufacturing_ACToRUseDB
10262,inert_ACToRUseDB
10262,manufacturing:adhesive
10262,manufacturing:building_material:wood
10262,manufacturing:chemical
10262,manufacturing:colorant
10262,manufacturing:export
10262,manufacturing:furniture
10262,manufacturing:ink
10262,manufacturing:metals
10262,manufacturing:paint
10262,manufacturing:plastics
10262,manufacturing:raw_material
10262,manufacturing:rubber
10262,manufacturing:textile
10262,paint
10262,paint:automotive_care
10262,paint:flame_retardant
10262,paint:flame_retardant:water_based
10262,paint:water_based
10262,paper
10262,pesticide
10262,pesticide:food_additive
10262,pesticide:inert_ingredient
10262,pesticide_ACToRUseDB
10262,photographic
10262,plastics
10262,printing:ink
10262,process_regulator
10262,raw_material
10262,raw_material:plastics
10262,surface_treatment
10262,surface_treatment:metals
10262,textile
10262,toys:lawn_garden
10262,transportation
10262,uv_stabilizer
34212,drug
34212,drug_ACToRUseDB
34221,drug
34221,drug_ACToRUseDB
9178,adhesive
9178,agricultural
9178,agricultural:animal
9178,agricultural:crop
9178,antiadhesive
9178,antifreezing
9178,antisetoff
9178,arts_crafts:drawing
9178,arts_crafts:paint
9178,automotive
9178,automotive_care
9178,automotive_component:consumer_use
9178,automotive_component:tires:consumer_use
9178,batteries
9178,binding
9178,binding:paint
9178,building_construction
9178,building_construction:boats
9178,building_construction:brick
9178,building_material
9178,building_material:filler
9178,building_material:flooring
9178,building_material:glass:colorant:detected
9178,building_material:insulation
9178,building_material:walls
9178,casting_agent
9178,catalyst
9178,chemical:laboratory
9178,child_use
9178,cleaning_washing
9178,cleaning_washing:consumer_use:detected
9178,cleaning_washing:detergent
9178,cleaning_washing:drycleaning:laundry:detected
9178,cleaning_washing:flooring
9178,cleaning_washing:grills
9178,cleaning_washing:stain_remover
9178,cleaning_washing:stoves
9178,cleaning_washing:stoves:detected
9178,colorant
9178,colorant_ACToRUseDB
9178,construction
9178,consumer_use
9178,consumer_use_ACToRUseDB
9178,detergent
9178,detergent:fragrance
9178,disinfectant
9178,drug
9178,drug:inactive_ingredient
9178,drug_ACToRUseDB
9178,electronics
9178,electronics:detected
9178,feed:animal
9178,filler
9178,fixative
9178,flame_extinguishing
9178,flame_retardant
9178,fluid_property_modulator
9178,food_additive:flavor
9178,food_contact
9178,hardener
9178,heat_transferring
9178,hunting
9178,impregnation
9178,impregnation:leather
9178,impregnation:paper
9178,impregnation:textile
9178,impregnation:wood
9178,industrial:adhesive
9178,industrial:adhesive:water_based
9178,industrial:cleaning_washing
9178,industrial_fluid
9178,industrial_manufacturing_ACToRUseDB
9178,inert_ACToRUseDB
9178,ink_remover
9178,leather:consumer_use
9178,lubricant
9178,lubricant:automotive_care:consumer_use
9178,manufacturing
9178,manufacturing:adhesive
9178,manufacturing:agrochemical
9178,manufacturing:automotive
9178,manufacturing:beverage
9178,manufacturing:building_material
9178,manufacturing:building_material:wood
9178,manufacturing:chemical
9178,manufacturing:cigarettes
9178,manufacturing:cleaning_washing:polish
9178,manufacturing:detergent
9178,manufacturing:drug
9178,manufacturing:electrical
9178,manufacturing:electronics
9178,manufacturing:electronics:computer
9178,manufacturing:export
9178,manufacturing:fertilizer
9178,manufacturing:food
9178,manufacturing:food:dairy
9178,manufacturing:furniture
9178,manufacturing:ink
9178,manufacturing:leather
9178,manufacturing:leather:apparel:bags
9178,manufacturing:leather:apparel:footwear
9178,manufacturing:leather:impregnation
9178,manufacturing:machines
9178,manufacturing:machines:electrical
9178,manufacturing:machines:medical
9178,manufacturing:metals
9178,manufacturing:minerals
9178,manufacturing:oil
9178,manufacturing:paint
9178,manufacturing:paper
9178,manufacturing:pesticide
9178,manufacturing:plastics
9178,manufacturing:radio
9178,manufacturing:raw_material
9178,manufacturing:rubber
9178,manufacturing:soap
9178,manufacturing:textile
9178,manufacturing:TV
9178,paint
9178,paint:automotive_care
9178,paint:consumer_use
9178,paint:flooring
9178,paint:furniture
9178,paint:hardener
9178,paint:volatile_organic
9178,paint:water_based
9178,paper
9178,personal_care:cosmetics
9178,personal_care:cosmetics:hair_dye:colorant
9178,personal_care:cosmetics:hair_removal
9178,personal_care:cosmetics:nails
9178,personal_care:dental
9178,pesticide
9178,pesticide:biocide:non_agricultural
9178,pesticide:food_additive
9178,pesticide:inert_ingredient
9178,pesticide:preservatives
9178,pesticide_ACToRUseDB
9178,photographic
9178,plastics
9178,plastics:hardener
9178,polish
9178,polish:flooring
9178,printing
9178,printing:colorant
9178,printing:handheld
9178,printing:ink
9178,printing:ink:organic
9178,printing:ink:water_based:colorant
9178,process_regulator
9178,propellant:spray
9178,raw_material:plastics
9178,resource_extraction:gas
9178,seal_material
9178,sewage_treatment
9178,soap:fragrance
9178,softener
9178,solvent
9178,solvent:consumer_use
9178,solvent:paint_remover
9178,sports_equipment
9178,surface_treatment
9178,surface_treatment:consumer_use
9178,surface_treatment:metals
9178,surface_treatment:paper
9178,textile:colorant:consumer_use:detected
9178,textile:consumer_use
9178,textile:furniture:chairs
9178,tools:paint:consumer_use
9178,tools:personal_care:dental:toothbrush:detected
9178,toys:detected
9178,water_treatment
9178,welding_soldering
9178,writing
9178,writing:correction_material
9178,writing:ink
1715,adhesive
1715,appliance:consumer_use
1715,automotive_care
1715,beverage:food_service
1715,cleaning_washing
1715,cleaning_washing:disinfectant
1715,cleaning_washing:drycleaning
1715,cleaning_washing:flooring
1715,cleaning_washing:fur
1715,cleaning_washing:stain_remover:detected
1715,cleaning_washing:textile
1715,construction
1715,consumer_use:detected
1715,consumer_use_ACToRUseDB
1715,detergent
1715,facility:drycleaning:laundry
1715,facility:food_production
1715,facility:food_service
1715,facility:laundry
1715,facility:manufacturing:food:dairy
1715,fluid_property_modulator
1715,food_service
1715,industrial:cleaning_washing
1715,industrial:cleaning_washing:laundry
1715,industrial_manufacturing_ACToRUseDB
1715,inert_ACToRUseDB
1715,manufacturing:beverage
1715,manufacturing:chemical
1715,manufacturing:cleaning_washing:polish
1715,manufacturing:detergent
1715,manufacturing:food
1715,manufacturing:machines
1715,manufacturing:metals
1715,manufacturing:plastics
1715,manufacturing:rubber
1715,manufacturing:soap
1715,personal_care:cosmetics:fragrance
1715,personal_care:cosmetics:hand:cream
1715,personal_care:cosmetics:lotion
1715,pesticide:biocide:active_ingredient
1715,pesticide:inert_ingredient
1715,photographic
1715,process_regulator
1715,resource_extraction:gas
1715,resource_extraction:oil
14828,human_metabolite
6722,adhesive
6722,cigarettes
6722,consumer_use_ACToRUseDB
6722,food_contact
6722,industrial_manufacturing_ACToRUseDB
6722,manufacturing:chemical
6722,manufacturing:machines
6722,manufacturing:raw_material
6722,paint
6722,personal_care:cosmetics:prohibited_ASEAN
6722,pesticide
623,child_use
623,consumer_use_ACToRUseDB
640,automotive
640,consumer_use_ACToRUseDB
640,food_residue
640,industrial_manufacturing_ACToRUseDB
640,personal_care:cosmetics:prohibited_ASEAN
640,pesticide
640,pesticide_ACToRUseDB
637,automotive
637,cigarettes
637,consumer_use_ACToRUseDB
637,industrial_manufacturing_ACToRUseDB
3806,drinking_water_contaminant:drug:detected
3806,drug
3806,drug:antiulcer
3806,drug:enzyme_inhibitor
3806,drug:proton_pump_inhibitor
3806,drug_ACToRUseDB
3806,food
3806,human_metabolite
3806,pesticide:active_ingredient
13482,colorant_ACToRUseDB
13482,personal_care:cosmetics:colorant
13482,personal_care:cosmetics:hair_dye
13482,personal_care_ACToRUseDB
13482,pesticide:inert_ingredient
1635,agrochemical:crop
1635,agrochemical:crop:flowers
1635,agrochemical:crop:fruit
1635,drinking_water_contaminant:pesticide:detected
1635,food_residue
1635,industrial_manufacturing_ACToRUseDB
1635,pesticide
1635,pesticide:active_ingredient
1635,pesticide:food_additive
1635,pesticide:ground_water_contaminant
1635,pesticide:pesticide_conventional
1635,pesticide:restricted_US
1635,pesticide_ACToRUseDB
287,drug
287,drug:inactive_ingredient
287,drug:intermediate
287,drug_ACToRUseDB
287,industrial_manufacturing_ACToRUseDB
287,manufacturing:chemical
287,manufacturing:drug
22533,food_additive
22533,food_additive:flavor
22533,food_additive_ACToRUseDB
9032,automotive
9032,chemical:laboratory
9032,drug
9032,drug:dea_abuse_concern
9032,drug_ACToRUseDB
9032,food_additive
9032,food_additive:flavor
9032,food_additive_ACToRUseDB
9032,food_contact
9032,fragrance:consumer_use
9032,industrial_manufacturing_ACToRUseDB
9032,manufacturing:chemical
9032,manufacturing:drug
9032,manufacturing:plastics
9032,manufacturing:raw_material
9032,manufacturing:rubber
35241,drug
35241,drug_ACToRUseDB
3926,agricultural
3926,drug
3926,drug:dietary_supplement
3926,feed:animal
3926,food_additive
3926,food_additive:flavor
3926,food_additive_ACToRUseDB
3926,food_contact
3926,industrial_manufacturing_ACToRUseDB
3926,inert_ACToRUseDB
3926,manufacturing:chemical
3926,manufacturing:food
3926,nutrient
3926,personal_care:cosmetics:eye
3926,pesticide:inert_ingredient
4375,chemical:laboratory
4375,drug
4375,drug:anitequidae:veterinary
4375,drug:antibiotic
4375,drug:antihiv
4375,drug:antituberculosis
4375,drug:enzyme_inhibitor
4375,drug:leprostatic
4375,drug:nucleic_acid_synthesis_inhibitor
4375,drug:orphan
4375,drug_ACToRUseDB
4375,food
4375,industrial_manufacturing_ACToRUseDB
4375,manufacturing:chemical
4375,manufacturing:drug
7117,agricultural
7117,agrochemical:crop
7117,agrochemical:crop:flowers
7117,agrochemical:crop:fruit
7117,antimicrobial_ACToRUseDB
7117,aquaculture
7117,fishing
7117,food_residue
7117,industrial_manufacturing_ACToRUseDB
7117,manufacturing:building_material:wood
7117,manufacturing:chemical
7117,pesticide
7117,pesticide:active_ingredient
7117,pesticide:antimicrobial:active_ingredient
7117,pesticide:biocide:active_ingredient
7117,pesticide:food_additive
7117,pesticide:inert_ingredient
7117,pesticide:pesticide_conventional
7117,pesticide:preservatives
7117,pesticide:restricted_US
7117,pesticide_ACToRUseDB
199,drinking_water_contaminant:drug:detected
199,drug
199,drug:antibiotic
199,drug:sulfonamide
199,drug_ACToRUseDB
199,industrial_manufacturing_ACToRUseDB
199,manufacturing:chemical
2072,drinking_water_contaminant:drug:detected
2072,drug
2072,drug:antibiotic
2072,drug:antiinfective
2072,drug:discontinued
2072,drug:sulfonamide
2072,drug_ACToRUseDB
2072,industrial_manufacturing_ACToRUseDB
2072,manufacturing:chemical
22788,consumer_use
22788,lubricant
22788,manufacturing:oil
8152,drug
8152,drug_ACToRUseDB
22600,industrial_manufacturing_ACToRUseDB
22600,manufacturing:metals
7430,drug
7430,drug_ACToRUseDB
11104,drinking_water:food_contact:plastics
11104,food_contact
11104,food_contact:plastics
11104,industrial_manufacturing_ACToRUseDB
11104,manufacturing:plastics
11104,manufacturing:raw_material
11104,sewage_treatment
22609,food_additive:flavor
22609,food_additive_ACToRUseDB
22609,volatile_organic
50,drug
50,drug:analgesic
50,drug:antiemetic
50,drug:antihiv
50,drug:dea_abuse_concern
50,drug:hallucinogen
50,drug:orphan
50,drug:psychotropic
50,drug_ACToRUseDB
50,food
9342,drinking_water_contaminant:drug:detected
9342,drug
9342,drug:discontinued
9342,drug:pediatric
9342,drug_ACToRUseDB
9342,food
9342,industrial_manufacturing_ACToRUseDB
9342,manufacturing:chemical
9342,pesticide:active_ingredient
10256,drinking_water_contaminant:drug:detected
10256,drug
10256,drug:dea_abuse_concern
10256,drug:diuretic
10256,drug:potassium:sparing:diuretic
10256,drug_ACToRUseDB
10256,human_metabolite
10256,industrial_manufacturing_ACToRUseDB
10256,manufacturing:chemical
10256,manufacturing:drug
10256,personal_care:cosmetics:prohibited_ASEAN
13245,arts_crafts:clay:detected
13245,consumer_use_ACToRUseDB
13245,drug:inactive_ingredient
13245,fragrance:consumer_use
13245,fragrance_ACToRUseDB
13245,industrial_manufacturing_ACToRUseDB
13245,personal_care:cosmetics:detected
13245,personal_care:feminine_care:sanitary_napkins:detected
13245,personal_care:feminine_care:tampons:detected
13245,personal_care:paper:detected
13245,personal_care:sunscreen:detected
13245,personal_care_ACToRUseDB
13245,toys:fragrance:child_use:detected
6310,apparel
6310,automotive
6310,chemical:laboratory
6310,cleaning_washing
6310,food_additive
6310,food_additive_ACToRUseDB
6310,food_contact
6310,industrial_manufacturing_ACToRUseDB
6310,inert_ACToRUseDB
6310,manufacturing
6310,manufacturing:chemical
6310,manufacturing:electronics
6310,manufacturing:gas
6310,manufacturing:raw_material
6310,pesticide:inert_ingredient
6310,solvent
6310,textile
6467,adhesive
6467,agricultural
6467,agricultural:animal
6467,agricultural:crop
6467,antifouling
6467,antifreezing
6467,antistatic
6467,apparel
6467,apparel_care
6467,apparel_care:footwear
6467,appliance:lawn_garden
6467,arts_crafts:paper
6467,automotive_care
6467,automotive_care:consumer_use
6467,automotive_component:consumer_use
6467,automotive_component:interior:consumer_use
6467,automotive_component:tires:consumer_use
6467,binding
6467,binding:paint
6467,building_construction
6467,building_construction:boats
6467,building_construction:brick
6467,building_construction:roofing
6467,building_material
6467,building_material:filler
6467,building_material:flooring
6467,building_material:insulation
6467,building_material:plastics
6467,building_material:walls
6467,chemical:laboratory
6467,child_use
6467,cleaning_washing
6467,cleaning_washing:detergent
6467,cleaning_washing:kitchen:consumer_use
6467,colorant
6467,construction
6467,consumer_use
6467,consumer_use_ACToRUseDB
6467,decor:spray:detected
6467,drug
6467,drug:antimalarial
6467,electronics:detected
6467,facility:apparel_care
6467,facility:electronics:computer
6467,facility:fuel:automotive
6467,filler
6467,fixative
6467,fluid_property_modulator
6467,food_additive:flavor
6467,food_additive_ACToRUseDB
6467,fragrance
6467,fragrance:consumer_use
6467,fragrance_ACToRUseDB
6467,fuel
6467,fuel:automotive
6467,fuel:heating
6467,hardener
6467,hunting
6467,impregnation
6467,impregnation:leather
6467,impregnation:paper
6467,impregnation:textile
6467,impregnation:wood
6467,industrial_fluid
6467,industrial_manufacturing_ACToRUseDB
6467,inert_ACToRUseDB
6467,inhibitor
6467,lubricant
6467,lubricant:automotive_care
6467,lubricant:automotive_care:consumer_use
6467,manufacturing
6467,manufacturing:automotive
6467,manufacturing:building_material
6467,manufacturing:building_material:wood
6467,manufacturing:chemical
6467,manufacturing:container:metals
6467,manufacturing:electrical
6467,manufacturing:electronics:computer
6467,manufacturing:export
6467,manufacturing:furniture
6467,manufacturing:machines
6467,manufacturing:machines:electrical
6467,manufacturing:metals
6467,manufacturing:minerals
6467,manufacturing:oil
6467,manufacturing:paint
6467,manufacturing:paper
6467,manufacturing:plastics
6467,manufacturing:radio
6467,manufacturing:raw_material
6467,manufacturing:rubber
6467,manufacturing:textile
6467,manufacturing:TV
6467,mining
6467,paint
6467,paint:antifouling
6467,paint:automotive_care
6467,paint:consumer_use
6467,paint:filler
6467,paint:flooring
6467,paint:furniture
6467,paint:hardener
6467,paint:non_volatile_organic
6467,paint:pesticide:impregnation
6467,paint:volatile_organic
6467,paint:water_based
6467,paper
6467,personal_care:cosmetics
6467,personal_care:cosmetics:conditioner:hair
6467,pesticide
6467,pesticide:biocide:non_agricultural
6467,pesticide:inert_ingredient
6467,pesticide:preservatives
6467,photographic
6467,photographic:preservatives
6467,plastics
6467,plastics:filler
6467,polish
6467,polish:automotive_care
6467,printing
6467,printing:colorant
6467,printing:ink
6467,process_regulator
6467,propellant:spray
6467,raw_material
6467,resource_extraction:gas
6467,resource_extraction:oil
6467,seal_material
6467,solvent
6467,solvent:paint_remover
6467,stabilizer
6467,surface_treatment
6467,surface_treatment:metals
6467,surface_treatment:paper
6467,textile:filler
6467,textile:furniture:chairs
6467,tools:consumer_use
6467,tools:paint:consumer_use
6467,transportation
6467,wood:impregnation
6467,wood:preservatives
4045,explosives
20069,colorant
20069,consumer_use_ACToRUseDB
20069,personal_care:cosmetics:hair_dye
20069,personal_care:cosmetics:prohibited_ASEAN
13489,agricultural
13489,colorant_ACToRUseDB
13489,construction
13489,industrial_manufacturing_ACToRUseDB
13489,inert_ACToRUseDB
13489,manufacturing:metals
13489,manufacturing:plastics
13489,manufacturing:rubber
13489,paint
13489,personal_care:cosmetics:colorant
13489,personal_care:cosmetics:hair_dye
13489,personal_care_ACToRUseDB
13489,pesticide:inert_ingredient
13489,photographic
13489,printing:ink
21238,personal_care:cosmetics:hair_dye
21896,disinfectant_byproduct
21896,drinking_water_contaminant
14655,disinfectant_byproduct
14655,drinking_water_contaminant
14655,human_metabolite
3558,cigarettes
3558,consumer_use_ACToRUseDB
3558,disinfectant_byproduct
3558,drinking_water_contaminant
3558,feed:animal
3558,food_additive
3558,food_additive:flavor
3558,food_additive:meat
3558,food_additive_ACToRUseDB
3558,food_contact
3558,fragrance:consumer_use
3558,human_metabolite
3558,industrial_manufacturing_ACToRUseDB
3558,lubricant
3558,manufacturing:food
3558,pesticide:inert_ingredient
14654,disinfectant_byproduct
14654,drinking_water_contaminant
5247,absorbent
